txn_id,account_id,timestamp,amount,txn_type,merchant,channel,country,hour,account_age_days,txn_count_24h,prev_txn_minutes,label
TXN10000231,ACC451650,2026-04-16 22:03:00,183.53,purchase,Shopee,mobile,TH,22,2215,2,339,NORMAL
TXN10000232,ACC990812,2026-04-02 10:44:00,2182.7,transfer_in,-,web,TH,10,1802,6,235,NORMAL
TXN10000233,ACC497768,2026-04-25 14:55:00,450.12,purchase,Grab,mobile,TH,14,280,1,58,NORMAL
TXN10000234,ACC930351,2026-04-17 01:19:00,27.57,purchase,Crypto Exchange,mobile,KH,1,2161,9,11,FRAUD
TXN10000235,ACC402213,2026-04-04 15:09:00,2265.72,transfer_out,-,atm,SG,15,978,4,586,NORMAL
TXN10000236,ACC357803,2026-04-08 15:48:00,770.55,purchase,Lotus's,web,TH,15,1612,5,378,NORMAL
TXN10000237,ACC811015,2026-04-28 14:25:00,816.7,purchase,Tops Market,mobile,MY,14,713,7,163,NORMAL
TXN10000238,ACC825147,2026-04-19 12:35:00,704.2,purchase,Makro,mobile,MY,12,2817,1,20,NORMAL
TXN10000239,ACC410582,2026-04-06 17:23:00,8162.71,transfer_out,-,mobile,TH,17,2569,3,282,NORMAL
TXN10000240,ACC742849,2026-04-22 20:23:00,600.35,purchase,Lazada,atm,SG,20,1347,3,1000,NORMAL
TXN10000241,ACC384092,2026-04-30 13:40:00,1325.95,purchase,Shopee,mobile,JP,13,2005,1,95,NORMAL
TXN10000242,ACC870201,2026-04-30 04:15:00,338.5,transfer_out,-,web,US,4,2984,12,6,FRAUD
TXN10000243,ACC926556,2026-04-05 12:33:00,1792.26,purchase,Lotus's,web,MY,12,3014,4,102,NORMAL
TXN10000244,ACC185689,2026-04-03 09:52:00,768.15,purchase,Makro,web,TH,9,2509,2,786,NORMAL
TXN10000245,ACC942680,2026-04-03 14:54:00,834.96,purchase,Makro,mobile,TH,14,1185,1,210,NORMAL
TXN10000246,ACC277579,2026-04-05 05:28:00,285.58,purchase,Gift Card Reseller,mobile,RU,5,1190,11,6,FRAUD
TXN10000247,ACC491127,2026-04-22 14:32:00,58717.46,transfer_in,-,mobile,US,14,75,16,20,MULE
TXN10000248,ACC559561,2026-04-17 10:42:00,575.78,purchase,Tops Market,branch,TH,10,1106,8,817,NORMAL
TXN10000249,ACC279737,2026-04-11 06:34:00,86991.95,transfer_in,-,mobile,NG,6,57,31,3,MULE
TXN10000250,ACC452878,2026-04-03 10:58:00,401.81,transfer_in,-,mobile,TH,10,3213,8,119,NORMAL
TXN10000251,ACC888463,2026-04-26 15:43:00,3524.48,transfer_out,-,web,SG,15,1129,4,537,NORMAL
TXN10000252,ACC905975,2026-04-07 12:48:00,219.9,purchase,Shopee,web,SG,12,2305,3,443,NORMAL
TXN10000253,ACC435028,2026-04-14 11:22:00,995.54,purchase,PTT Station,web,SG,11,2374,7,386,NORMAL
TXN10000254,ACC318135,2026-04-14 08:21:00,377.21,purchase,Makro,branch,TH,8,3202,8,233,NORMAL
TXN10000255,ACC465955,2026-04-01 15:54:00,8778.05,transfer_out,-,mobile,TH,15,720,4,86,NORMAL
TXN10000256,ACC323857,2026-04-05 02:57:00,324.98,transfer_out,-,mobile,VN,2,896,6,9,FRAUD
TXN10000257,ACC297556,2026-04-10 20:27:00,2291.64,purchase,Makro,web,MY,20,923,4,128,NORMAL
TXN10000258,ACC524220,2026-04-19 18:52:00,1834.39,transfer_out,-,web,MY,18,2103,8,51,NORMAL
TXN10000259,ACC383406,2026-04-12 02:08:00,143619.5,transfer_out,-,mobile,VN,2,3144,10,46,FRAUD
TXN10000260,ACC827059,2026-04-11 15:19:00,836.82,purchase,Central,mobile,TH,15,749,1,214,NORMAL
TXN10000261,ACC634430,2026-04-04 16:57:00,1975.33,transfer_in,-,mobile,TH,16,2137,5,107,NORMAL
TXN10000262,ACC438685,2026-04-13 15:12:00,3212.97,purchase,PTT Station,atm,MY,15,3142,1,815,NORMAL
TXN10000263,ACC773971,2026-04-09 13:54:00,3013.86,transfer_out,-,mobile,TH,13,131,4,288,NORMAL
TXN10000264,ACC799162,2026-04-10 12:00:00,148.2,purchase,PTT Station,mobile,TH,12,911,1,200,NORMAL
TXN10000265,ACC472271,2026-04-25 14:58:00,70658.36,transfer_out,-,mobile,TH,14,1554,9,267,FRAUD
TXN10000266,ACC780891,2026-04-13 17:48:00,26463.96,transfer_out,-,mobile,TH,17,3300,3,171,NORMAL
TXN10000267,ACC149876,2026-04-05 13:21:00,2517.92,purchase,7-Eleven,mobile,TH,13,261,1,2255,NORMAL
TXN10000268,ACC962617,2026-04-22 15:07:00,8063.77,transfer_out,-,mobile,TH,15,171,4,142,NORMAL
TXN10000269,ACC606629,2026-04-24 09:34:00,186.73,purchase,Central,mobile,TH,9,1019,3,367,NORMAL
TXN10000270,ACC693745,2026-04-21 10:47:00,279.35,purchase,Lazada,mobile,TH,10,2608,7,60,NORMAL
TXN10000271,ACC190882,2026-04-15 16:23:00,248.97,purchase,7-Eleven,atm,TH,16,3375,6,117,NORMAL
TXN10000272,ACC991574,2026-04-09 16:43:00,438.71,transfer_in,-,web,JP,16,888,6,2139,NORMAL
TXN10000273,ACC562830,2026-04-05 15:04:00,864.35,purchase,Grab,branch,TH,15,2347,6,844,NORMAL
TXN10000274,ACC709976,2026-04-05 04:31:00,294149.28,purchase,Unverified Merchant,web,CN,4,1486,4,705,FRAUD
TXN10000275,ACC799413,2026-04-18 09:46:00,296.26,purchase,Big C,mobile,TH,9,2803,5,164,NORMAL
TXN10000276,ACC583125,2026-04-14 17:05:00,590.45,purchase,Shopee,mobile,JP,17,628,6,177,NORMAL
TXN10000277,ACC407774,2026-04-19 18:51:00,19901.37,transfer_in,-,mobile,TH,18,1211,7,2779,NORMAL
TXN10000278,ACC563637,2026-04-27 10:43:00,581.12,purchase,Shopee,web,JP,10,176,7,502,NORMAL
TXN10000279,ACC572557,2026-04-01 18:54:00,112.46,purchase,Lazada,atm,JP,18,3337,5,609,NORMAL
TXN10000280,ACC946023,2026-04-10 10:55:00,1248.97,purchase,PTT Station,mobile,MY,10,2563,1,391,NORMAL
TXN10000281,ACC896806,2026-04-27 09:37:00,559.4,purchase,7-Eleven,atm,TH,9,2609,1,458,NORMAL
TXN10000282,ACC384128,2026-04-25 15:31:00,202.19,purchase,Makro,mobile,TH,15,1888,5,346,NORMAL
TXN10000283,ACC438248,2026-04-26 07:46:00,188.15,purchase,Grab,web,JP,7,3012,8,101,NORMAL
TXN10000284,ACC151981,2026-04-17 15:05:00,15849.6,transfer_in,-,branch,SG,15,2620,2,462,NORMAL
TXN10000285,ACC955962,2026-04-22 14:02:00,1600.4,purchase,Makro,atm,JP,14,2937,5,1401,NORMAL
TXN10000286,ACC464960,2026-04-08 11:39:00,126.22,purchase,Shopee,mobile,MY,11,2451,8,590,NORMAL
TXN10000287,ACC878584,2026-04-09 10:58:00,5152.68,transfer_in,-,atm,SG,10,2514,6,156,NORMAL
TXN10000288,ACC312508,2026-04-16 15:53:00,773.85,transfer_in,-,atm,TH,15,654,4,444,NORMAL
TXN10000289,ACC430667,2026-04-06 17:02:00,15525.76,transfer_out,-,mobile,TH,17,3296,1,252,NORMAL
TXN10000290,ACC632131,2026-04-23 16:30:00,1598.99,purchase,PTT Station,mobile,TH,16,1205,2,827,NORMAL
TXN10000291,ACC924075,2026-04-24 10:15:00,1668.08,transfer_in,-,mobile,TH,10,1991,6,59,NORMAL
TXN10000292,ACC343706,2026-04-26 16:35:00,785.21,transfer_in,-,mobile,JP,16,1027,2,691,NORMAL
TXN10000293,ACC417587,2026-04-24 17:18:00,16172.42,transfer_out,-,mobile,SG,17,1217,6,136,NORMAL
TXN10000294,ACC593553,2026-04-30 12:54:00,137.33,purchase,Shopee,mobile,TH,12,2800,1,209,NORMAL
TXN10000295,ACC882921,2026-04-25 11:25:00,173.23,purchase,Lotus's,mobile,TH,11,3018,3,528,NORMAL
TXN10000296,ACC106295,2026-04-16 12:06:00,13223.86,transfer_out,-,mobile,TH,12,408,2,514,NORMAL
TXN10000297,ACC503894,2026-04-25 10:23:00,452.07,purchase,Makro,branch,MY,10,378,7,286,NORMAL
TXN10000298,ACC920222,2026-04-16 16:15:00,1802.61,transfer_out,-,web,TH,16,979,2,489,NORMAL
TXN10000299,ACC558274,2026-04-27 13:39:00,1645.64,transfer_out,-,mobile,MY,13,1817,2,151,NORMAL
TXN10000300,ACC314119,2026-04-24 13:15:00,8393.6,transfer_out,-,mobile,TH,13,1432,7,144,NORMAL
TXN10000301,ACC459103,2026-04-17 08:46:00,3050.45,transfer_out,-,web,MY,8,3323,4,60,NORMAL
TXN10000302,ACC846041,2026-04-11 19:56:00,479.06,purchase,Big C,web,TH,19,2536,6,94,NORMAL
TXN10000303,ACC375229,2026-04-21 16:29:00,332.79,purchase,Makro,mobile,JP,16,1390,7,324,NORMAL
TXN10000304,ACC362988,2026-04-13 14:45:00,162.0,purchase,Big C,mobile,TH,14,2718,5,314,NORMAL
TXN10000305,ACC696413,2026-04-01 11:49:00,557.14,purchase,Shopee,web,SG,11,472,8,941,NORMAL
TXN10000306,ACC362988,2026-04-01 06:08:00,66.1,purchase,Makro,mobile,TH,6,1743,3,339,NORMAL
TXN10000307,ACC885950,2026-04-20 10:50:00,2651.73,transfer_in,-,atm,TH,10,947,1,68,NORMAL
TXN10000308,ACC195151,2026-04-27 00:12:00,400.74,purchase,Shopee,mobile,MY,0,2338,6,267,NORMAL
TXN10000309,ACC603841,2026-04-27 20:55:00,768.48,purchase,Lotus's,mobile,MY,20,2885,1,298,NORMAL
TXN10000310,ACC965265,2026-04-27 13:24:00,1595.33,transfer_out,-,mobile,TH,13,656,4,46,NORMAL
TXN10000311,ACC871570,2026-04-06 01:06:00,88.26,purchase,Unverified Merchant,web,VN,1,3427,6,9,FRAUD
TXN10000312,ACC650529,2026-04-11 14:58:00,1774.19,purchase,7-Eleven,web,SG,14,1002,1,129,NORMAL
TXN10000313,ACC355180,2026-04-20 13:13:00,200.34,purchase,PTT Station,web,SG,13,754,2,312,NORMAL
TXN10000314,ACC967365,2026-04-30 09:00:00,1405.67,transfer_out,-,mobile,JP,9,3059,3,1181,NORMAL
TXN10000315,ACC400754,2026-04-02 11:03:00,3634.6,transfer_out,-,mobile,TH,11,3388,1,770,NORMAL
TXN10000316,ACC462549,2026-04-02 11:51:00,297.27,purchase,Lotus's,mobile,TH,11,809,8,665,NORMAL
TXN10000317,ACC461671,2026-04-23 03:40:00,54816.52,purchase,Unverified Merchant,web,TH,3,2401,9,16,FRAUD
TXN10000318,ACC225787,2026-04-04 18:05:00,169930.87,transfer_in,-,mobile,TH,18,34,23,20,MULE
TXN10000319,ACC842511,2026-04-30 03:31:00,70.02,transfer_out,-,mobile,GB,3,469,4,11,FRAUD
TXN10000320,ACC637537,2026-04-25 17:46:00,140.46,purchase,Makro,mobile,TH,17,1258,4,248,NORMAL
TXN10000321,ACC759202,2026-04-23 13:09:00,2573.38,purchase,Lazada,web,TH,13,1115,7,480,NORMAL
TXN10000322,ACC408920,2026-04-22 09:12:00,505.98,purchase,Grab,web,TH,9,2174,7,141,NORMAL
TXN10000323,ACC227403,2026-04-04 09:41:00,23338.97,transfer_out,-,atm,TH,9,3136,6,279,NORMAL
TXN10000324,ACC649766,2026-04-10 22:40:00,4791.11,transfer_out,-,mobile,MY,22,3423,1,247,NORMAL
TXN10000325,ACC790034,2026-04-12 14:15:00,30642.3,transfer_out,-,mobile,MY,14,1089,8,303,NORMAL
TXN10000326,ACC169854,2026-04-02 16:03:00,1412.0,transfer_out,-,web,MY,16,297,4,1150,NORMAL
TXN10000327,ACC367774,2026-04-17 11:49:00,973.8,purchase,Makro,mobile,JP,11,3065,8,66,NORMAL
TXN10000328,ACC835614,2026-04-13 16:26:00,2839.52,purchase,Tops Market,mobile,TH,16,2907,5,316,NORMAL
TXN10000329,ACC686857,2026-04-18 11:27:00,122.18,purchase,Grab,branch,TH,11,128,1,164,NORMAL
TXN10000330,ACC436071,2026-04-04 03:30:00,186849.41,transfer_out,-,mobile,NG,3,30,29,5,MULE
TXN10000331,ACC992792,2026-04-19 02:34:00,22220.34,transfer_out,-,web,CN,2,2717,4,40,FRAUD
TXN10000332,ACC940448,2026-04-29 12:18:00,95.01,purchase,Shopee,mobile,TH,12,918,7,558,NORMAL
TXN10000333,ACC511160,2026-04-24 12:56:00,524.74,purchase,Shopee,mobile,JP,12,2824,1,137,NORMAL
TXN10000334,ACC891707,2026-04-03 12:24:00,2122.77,transfer_in,-,mobile,MY,12,2373,8,83,NORMAL
TXN10000335,ACC809989,2026-04-24 23:18:00,103.47,purchase,Crypto Exchange,web,NG,23,1069,10,4,FRAUD
TXN10000336,ACC726103,2026-04-10 13:00:00,8221.8,transfer_out,-,mobile,TH,13,3486,5,131,NORMAL
TXN10000337,ACC771823,2026-04-06 16:46:00,883.88,purchase,7-Eleven,web,TH,16,2621,4,267,NORMAL
TXN10000338,ACC882322,2026-04-05 18:23:00,1052.06,purchase,PTT Station,mobile,TH,18,1350,2,108,NORMAL
TXN10000339,ACC665476,2026-04-03 11:02:00,1484.12,purchase,Lazada,mobile,TH,11,3339,6,156,NORMAL
TXN10000340,ACC638247,2026-04-10 13:52:00,339.82,purchase,Lazada,mobile,MY,13,921,6,605,NORMAL
TXN10000341,ACC166330,2026-04-05 16:36:00,2669.33,purchase,Lazada,mobile,TH,16,3022,2,164,NORMAL
TXN10000342,ACC716075,2026-04-06 16:04:00,25471.65,transfer_in,-,mobile,TH,16,1247,6,20,NORMAL
TXN10000343,ACC863200,2026-04-09 14:07:00,2156.99,transfer_out,-,branch,SG,14,1305,2,24,NORMAL
TXN10000344,ACC533001,2026-04-19 11:45:00,876.61,purchase,Lazada,mobile,TH,11,826,6,537,NORMAL
TXN10000345,ACC951299,2026-04-09 02:57:00,500.12,purchase,Shopee,mobile,TH,2,3124,5,41,NORMAL
TXN10000346,ACC438600,2026-04-13 16:06:00,23942.47,transfer_out,-,mobile,MY,16,3247,2,45,NORMAL
TXN10000347,ACC698329,2026-04-27 14:53:00,1423.86,transfer_in,-,mobile,TH,14,2744,6,674,NORMAL
TXN10000348,ACC813160,2026-04-29 23:18:00,387473.27,transfer_out,-,mobile,RU,23,1513,4,442,FRAUD
TXN10000349,ACC331190,2026-04-08 04:14:00,183649.08,transfer_out,-,mobile,UA,4,8,18,1,MULE
TXN10000350,ACC119385,2026-04-23 12:39:00,85.68,purchase,Shopee,mobile,SG,12,2151,3,177,NORMAL
TXN10000351,ACC846170,2026-04-18 18:24:00,1409.14,purchase,Big C,atm,TH,18,1549,4,104,NORMAL
TXN10000352,ACC505719,2026-04-09 15:46:00,1757.65,purchase,Shopee,mobile,SG,15,1813,2,192,NORMAL
TXN10000353,ACC169361,2026-04-27 14:16:00,3420.51,transfer_out,-,mobile,TH,14,2169,1,1056,NORMAL
TXN10000354,ACC464960,2026-04-23 07:25:00,2644.27,transfer_in,-,mobile,TH,7,3055,8,87,NORMAL
TXN10000355,ACC777674,2026-04-07 16:52:00,7937.4,transfer_out,-,web,JP,16,2865,7,129,NORMAL
TXN10000356,ACC223877,2026-04-06 16:54:00,801.0,transfer_in,-,mobile,TH,16,2620,8,491,NORMAL
TXN10000357,ACC803228,2026-04-03 03:48:00,293.53,purchase,Gift Card Reseller,web,GB,3,492,14,8,FRAUD
TXN10000358,ACC229176,2026-04-09 23:58:00,187223.23,transfer_out,-,mobile,TH,23,41,11,21,MULE
TXN10000359,ACC671753,2026-04-30 10:46:00,1149.36,transfer_out,-,mobile,TH,10,3155,8,355,NORMAL
TXN10000360,ACC753591,2026-04-21 14:17:00,563.27,purchase,Central,atm,TH,14,842,3,540,NORMAL
TXN10000361,ACC381464,2026-04-03 05:06:00,565.3,purchase,Big C,web,TH,5,2154,8,581,NORMAL
TXN10000362,ACC951265,2026-04-09 15:54:00,446.51,transfer_out,-,mobile,TH,15,2968,6,1773,NORMAL
TXN10000363,ACC444164,2026-04-10 16:42:00,5938.81,transfer_out,-,web,TH,16,1821,6,310,NORMAL
TXN10000364,ACC876137,2026-04-02 05:01:00,262923.55,purchase,Crypto Exchange,web,MY,5,529,8,741,FRAUD
TXN10000365,ACC329652,2026-04-14 14:49:00,1850.17,transfer_out,-,web,SG,14,1242,7,89,NORMAL
TXN10000366,ACC155182,2026-04-09 10:55:00,541.88,purchase,Big C,branch,TH,10,2500,1,319,NORMAL
TXN10000367,ACC906305,2026-04-27 10:00:00,938.43,purchase,Big C,mobile,TH,10,2672,3,59,NORMAL
TXN10000368,ACC955962,2026-04-02 11:45:00,698.14,purchase,Lazada,web,TH,11,2815,2,161,NORMAL
TXN10000369,ACC690215,2026-04-12 16:58:00,6278.3,transfer_in,-,atm,TH,16,596,2,57,NORMAL
TXN10000370,ACC292760,2026-04-28 05:18:00,1698.12,transfer_out,-,mobile,TH,5,2868,2,277,NORMAL
TXN10000371,ACC853935,2026-04-21 07:12:00,4859.58,transfer_in,-,mobile,JP,7,1276,7,344,NORMAL
TXN10000372,ACC713742,2026-04-13 12:04:00,869.18,transfer_in,-,mobile,TH,12,2563,6,349,NORMAL
TXN10000373,ACC662026,2026-04-24 07:21:00,150.39,purchase,Big C,mobile,TH,7,3437,1,184,NORMAL
TXN10000374,ACC645159,2026-04-17 18:32:00,2352.06,transfer_out,-,mobile,MY,18,1429,7,230,NORMAL
TXN10000375,ACC113745,2026-04-30 19:04:00,1236.29,transfer_in,-,mobile,TH,19,2919,8,928,NORMAL
TXN10000376,ACC732638,2026-04-21 10:25:00,836.0,purchase,Central,mobile,TH,10,1811,7,112,NORMAL
TXN10000377,ACC359694,2026-04-06 14:49:00,3454.04,transfer_in,-,mobile,SG,14,1251,6,137,NORMAL
TXN10000378,ACC478893,2026-04-29 11:43:00,139.25,purchase,Makro,mobile,TH,11,2764,2,52,NORMAL
TXN10000379,ACC148579,2026-04-11 12:25:00,582.03,purchase,PTT Station,web,TH,12,3363,4,545,NORMAL
TXN10000380,ACC285746,2026-04-18 12:16:00,510.12,purchase,Shopee,mobile,TH,12,2628,6,419,NORMAL
TXN10000381,ACC469455,2026-04-07 02:37:00,124630.86,transfer_in,-,mobile,TH,2,73,11,10,MULE
TXN10000382,ACC503542,2026-04-15 16:20:00,92.53,purchase,Central,web,TH,16,801,2,1012,NORMAL
TXN10000383,ACC455985,2026-04-19 15:04:00,536.19,transfer_out,-,mobile,JP,15,3056,2,84,NORMAL
TXN10000384,ACC297792,2026-04-02 07:33:00,624.58,transfer_out,-,web,TH,7,139,5,823,NORMAL
TXN10000385,ACC520925,2026-04-10 17:39:00,198.5,purchase,Big C,mobile,TH,17,2781,1,213,NORMAL
TXN10000386,ACC701423,2026-04-12 12:24:00,27152.77,transfer_in,-,mobile,TH,12,4,27,3,MULE
TXN10000387,ACC738379,2026-04-24 08:26:00,705.57,purchase,Grab,web,SG,8,381,3,136,NORMAL
TXN10000388,ACC984436,2026-04-17 12:32:00,558.02,purchase,Big C,atm,TH,12,3300,6,674,NORMAL
TXN10000389,ACC991312,2026-04-11 11:39:00,971.27,purchase,Central,atm,TH,11,1960,6,572,NORMAL
TXN10000390,ACC328566,2026-04-03 00:40:00,380.24,purchase,Central,web,SG,0,951,3,1572,NORMAL
TXN10000391,ACC685148,2026-04-09 18:30:00,318.99,purchase,Grab,web,TH,18,439,2,135,NORMAL
TXN10000392,ACC382814,2026-04-01 11:42:00,2010.22,purchase,Shopee,web,TH,11,434,5,366,NORMAL
TXN10000393,ACC407210,2026-04-11 10:17:00,221.25,purchase,Tops Market,mobile,SG,10,286,1,209,NORMAL
TXN10000394,ACC951597,2026-04-23 10:35:00,35762.98,transfer_in,-,mobile,TH,10,41,10,4,MULE
TXN10000395,ACC323239,2026-04-19 18:10:00,540.82,purchase,Grab,atm,TH,18,3021,2,886,NORMAL
TXN10000396,ACC150827,2026-04-17 08:53:00,11884.67,transfer_out,-,mobile,JP,8,2769,8,548,NORMAL
TXN10000397,ACC905830,2026-04-21 22:43:00,316.35,purchase,Big C,atm,TH,22,2206,2,555,NORMAL
TXN10000398,ACC879046,2026-04-23 16:34:00,232.48,purchase,PTT Station,mobile,TH,16,746,2,58,NORMAL
TXN10000399,ACC553054,2026-04-04 18:00:00,1491.99,purchase,PTT Station,mobile,TH,18,2537,4,579,NORMAL
TXN10000400,ACC386810,2026-04-24 21:02:00,381.92,purchase,7-Eleven,mobile,TH,21,114,5,138,NORMAL
TXN10000401,ACC791413,2026-04-16 14:38:00,4880.26,transfer_out,-,mobile,SG,14,2783,1,134,NORMAL
TXN10000402,ACC150085,2026-04-21 04:55:00,252442.53,purchase,Gift Card Reseller,web,PH,4,2268,13,124,FRAUD
TXN10000403,ACC952136,2026-04-16 15:04:00,360.98,purchase,Grab,mobile,SG,15,2040,3,395,NORMAL
TXN10000404,ACC184153,2026-04-13 09:51:00,580.42,purchase,PTT Station,mobile,TH,9,3319,1,855,NORMAL
TXN10000405,ACC564473,2026-04-11 08:34:00,2210.46,transfer_in,-,branch,TH,8,2007,5,177,NORMAL
TXN10000406,ACC509686,2026-04-29 08:20:00,830.56,purchase,Lazada,atm,TH,8,1836,5,207,NORMAL
TXN10000407,ACC404067,2026-04-19 09:55:00,4273.51,transfer_out,-,web,JP,9,1423,5,648,NORMAL
TXN10000408,ACC579202,2026-04-14 18:33:00,499.34,purchase,Grab,web,JP,18,300,8,1564,NORMAL
TXN10000409,ACC656795,2026-04-03 09:28:00,3892.7,transfer_out,-,web,TH,9,1250,2,422,NORMAL
TXN10000410,ACC961156,2026-04-07 08:32:00,2316.72,transfer_out,-,mobile,TH,8,1895,5,136,NORMAL
TXN10000411,ACC798748,2026-04-16 13:06:00,1811.91,purchase,PTT Station,web,SG,13,3303,4,364,NORMAL
TXN10000412,ACC112916,2026-04-10 03:17:00,89.39,purchase,Unverified Merchant,mobile,TH,3,2784,5,2,FRAUD
TXN10000413,ACC416341,2026-04-17 14:54:00,830.48,purchase,Big C,mobile,TH,14,3234,1,274,NORMAL
TXN10000414,ACC767999,2026-04-07 14:25:00,1300.43,purchase,Grab,mobile,TH,14,3208,2,804,NORMAL
TXN10000415,ACC664291,2026-04-25 18:10:00,4847.03,transfer_out,-,mobile,TH,18,3429,2,53,NORMAL
TXN10000416,ACC637537,2026-04-07 05:03:00,230.43,purchase,Foreign Online Shop,web,TH,5,1375,3,4,FRAUD
TXN10000417,ACC893575,2026-04-10 05:38:00,314.09,purchase,Grab,atm,JP,5,3285,8,203,NORMAL
TXN10000418,ACC481158,2026-04-25 18:50:00,5680.0,transfer_in,-,atm,TH,18,2105,3,357,NORMAL
TXN10000419,ACC729051,2026-04-19 23:41:00,319452.87,transfer_out,-,web,UA,23,3274,6,106,FRAUD
TXN10000420,ACC175958,2026-04-18 23:36:00,5271.21,transfer_out,-,mobile,TH,23,3303,7,211,NORMAL
TXN10000421,ACC692389,2026-04-24 13:49:00,1104.45,purchase,Lotus's,web,TH,13,2040,6,55,NORMAL
TXN10000422,ACC286798,2026-04-07 13:03:00,552.23,purchase,Tops Market,mobile,MY,13,2137,5,84,NORMAL
TXN10000423,ACC610344,2026-04-19 03:00:00,111861.8,purchase,Online Gambling,web,UA,3,2074,13,532,FRAUD
TXN10000424,ACC878251,2026-04-08 21:26:00,252.34,purchase,Tops Market,web,TH,21,389,7,230,NORMAL
TXN10000425,ACC598739,2026-04-09 21:06:00,2050.85,transfer_in,-,mobile,TH,21,797,4,1797,NORMAL
TXN10000426,ACC757020,2026-04-16 19:12:00,1196.07,purchase,Tops Market,mobile,TH,19,2690,1,113,NORMAL
TXN10000427,ACC347818,2026-04-28 17:05:00,4272.45,transfer_out,-,atm,TH,17,3256,6,298,NORMAL
TXN10000428,ACC612525,2026-04-25 10:31:00,579.56,purchase,Tops Market,mobile,TH,10,1980,2,136,NORMAL
TXN10000429,ACC169526,2026-04-18 13:37:00,213.97,purchase,Lazada,atm,SG,13,3370,3,249,NORMAL
TXN10000430,ACC139844,2026-04-27 15:07:00,660.96,transfer_out,-,mobile,TH,15,2899,1,1368,NORMAL
TXN10000431,ACC687866,2026-04-15 15:45:00,11191.06,transfer_out,-,web,TH,15,1927,6,87,NORMAL
TXN10000432,ACC577658,2026-04-24 14:26:00,200.9,purchase,Makro,atm,TH,14,2363,3,20,NORMAL
TXN10000433,ACC627760,2026-04-18 12:44:00,956.92,purchase,Tops Market,mobile,TH,12,78,3,264,NORMAL
TXN10000434,ACC470728,2026-04-30 11:35:00,1820.25,transfer_in,-,web,SG,11,1731,2,308,NORMAL
TXN10000435,ACC341402,2026-04-21 08:38:00,3104.52,transfer_out,-,mobile,TH,8,2256,8,483,NORMAL
TXN10000436,ACC799413,2026-04-03 10:54:00,847.47,transfer_out,-,mobile,TH,10,72,7,392,NORMAL
TXN10000437,ACC195939,2026-04-30 09:38:00,80.5,purchase,Big C,web,TH,9,2474,5,171,NORMAL
TXN10000438,ACC927675,2026-04-18 15:21:00,5252.56,transfer_out,-,web,TH,15,2339,5,715,NORMAL
TXN10000439,ACC780353,2026-04-04 14:58:00,155.5,purchase,Central,mobile,MY,14,2555,5,573,NORMAL
TXN10000440,ACC624778,2026-04-17 11:31:00,2697.47,transfer_out,-,mobile,TH,11,3372,7,169,NORMAL
TXN10000441,ACC729359,2026-04-08 17:31:00,2110.77,transfer_out,-,web,MY,17,141,4,112,NORMAL
TXN10000442,ACC638466,2026-04-26 10:14:00,200.2,purchase,Lazada,branch,TH,10,2059,1,552,NORMAL
TXN10000443,ACC725122,2026-04-03 18:20:00,331330.26,transfer_out,-,web,CN,18,1835,12,513,FRAUD
TXN10000444,ACC280773,2026-04-10 18:37:00,601.17,purchase,PTT Station,mobile,TH,18,1823,8,539,NORMAL
TXN10000445,ACC285780,2026-04-11 14:20:00,2246.37,transfer_in,-,web,TH,14,516,7,572,NORMAL
TXN10000446,ACC393909,2026-04-16 03:23:00,298248.29,purchase,Online Gambling,web,SG,3,2002,3,195,FRAUD
TXN10000447,ACC592597,2026-04-13 21:17:00,757.67,purchase,7-Eleven,mobile,SG,21,3368,8,211,NORMAL
TXN10000448,ACC452204,2026-04-23 09:49:00,355.76,purchase,Makro,mobile,TH,9,2082,3,321,NORMAL
TXN10000449,ACC946771,2026-04-20 17:24:00,734.25,purchase,Lotus's,branch,TH,17,1220,8,340,NORMAL
TXN10000450,ACC597687,2026-04-25 10:22:00,935.62,transfer_out,-,mobile,TH,10,2497,3,291,NORMAL
TXN10000451,ACC474913,2026-04-08 06:28:00,33647.63,transfer_in,-,web,TH,6,1808,8,87,NORMAL
TXN10000452,ACC145480,2026-04-04 09:12:00,2580.75,transfer_out,-,mobile,TH,9,3077,4,198,NORMAL
TXN10000453,ACC271271,2026-04-28 15:54:00,33.02,purchase,Big C,web,TH,15,1044,4,63,NORMAL
TXN10000454,ACC644741,2026-04-05 12:45:00,931.35,purchase,7-Eleven,mobile,TH,12,260,3,61,NORMAL
TXN10000455,ACC214489,2026-04-06 18:17:00,7682.27,transfer_out,-,mobile,SG,18,3385,6,580,NORMAL
TXN10000456,ACC393309,2026-04-27 13:31:00,4246.21,transfer_out,-,atm,TH,13,2943,1,149,NORMAL
TXN10000457,ACC629990,2026-04-06 13:04:00,795.7,transfer_out,-,web,TH,13,644,8,50,NORMAL
TXN10000458,ACC559561,2026-04-19 08:28:00,1634.46,purchase,PTT Station,branch,TH,8,3152,2,408,NORMAL
TXN10000459,ACC831135,2026-04-14 14:11:00,193.07,purchase,Grab,atm,TH,14,3146,3,50,NORMAL
TXN10000460,ACC423591,2026-04-04 12:27:00,727.51,transfer_in,-,mobile,TH,12,1357,7,720,NORMAL
TXN10000461,ACC924619,2026-04-15 00:57:00,323.07,purchase,Unverified Merchant,web,TH,0,2758,9,11,FRAUD
