"TransactionID","isFraud","TransactionDT","TransactionAmt","ProductCD","card1","card2","card3","card4","card5","card6","addr1","addr2","P_emaildomain","R_emaildomain","C1","C2","C3","C4","C5","D1","D2","D3","D4","D15"
2991439,0,165611,25,"H",9112,250,150,"visa",226,"debit",441,87,"aol.com",,1,1,0,0,0,0,,,,
2991445,0,165651,37,"W",10930,444,150,"visa",226,"debit",143,87,"aol.com",,2,2,0,0,0,2,2,0,,
2991470,0,165955,241.95,"W",15712,321,150,"visa",226,"debit",299,87,"aol.com",,8,7,0,0,4,342,342,29,451,482
2991492,0,166180,87.95,"W",16132,111,150,"visa",226,"debit",264,87,"gmail.com",,2,1,0,0,2,0,0,0,87,87
2991533,0,166539,50,"W",7919,194,150,"mastercard",166,"debit",170,87,,,7,5,0,0,5,182,182,28,,
2991567,0,166917,125,"W",7919,194,150,"mastercard",166,"debit",441,87,"gmail.com",,4,2,0,0,4,241,241,0,,
2991584,0,167094,50,"H",16485,174,150,"visa",226,"debit",225,87,"gmail.com","gmail.com",1,1,0,1,0,0,,,,
2991598,0,167274,63.5,"W",13136,348,150,"mastercard",102,"credit",264,87,"rocketmail.com",,1,1,0,0,0,0,,,,
2991600,0,167301,97,"W",12686,215,150,"visa",226,"debit",498,87,"gmail.com",,1,1,0,0,0,0,,,,
2991621,0,167444,57.95,"W",10447,490,150,"visa",226,"debit",181,87,"gmail.com",,25,25,0,0,25,394,394,30,394,394
2991651,0,167826,25.95,"W",11727,301,150,"mastercard",224,"debit",485,87,,,1,1,0,0,1,27,27,13,,27
2991658,0,167908,114.95,"W",12581,453,150,"visa",226,"debit",299,87,,,1,1,0,0,1,0,,,,
2991670,0,168034,209.95,"W",16427,532,150,"mastercard",224,"debit",251,87,"gmail.com",,9,8,0,0,8,288,288,33,83,468
2991672,0,168041,77.95,"W",7919,194,150,"mastercard",202,"debit",444,87,,,8,10,0,0,9,0,,,,0
2991673,0,168066,34,"W",7919,194,150,"mastercard",166,"debit",143,87,"gmail.com",,2,1,0,0,0,0,,,14,14
2991706,0,168423,150,"W",7207,111,150,"visa",226,"debit",204,87,,,52,53,0,0,46,466,466,2,,476
2991740,0,168906,49,"W",2455,321,150,"visa",226,"credit",330,87,,,1,1,0,0,0,435,435,39,,
2991743,0,168929,382.5,"W",6933,477,150,"mastercard",117,"debit",498,87,"sbcglobal.net",,1,1,0,0,0,0,,,0,0
2991755,0,169062,100,"H",2616,327,150,"discover",102,"credit",225,87,"comcast.net","comcast.net",1,1,0,1,0,0,,,,
2991756,0,169078,1104,"W",2722,,150,"visa",226,"debit",299,87,"yahoo.com",,2,2,0,0,0,0,,,115,115
2991768,0,169219,24.95,"W",12839,321,150,"visa",226,"debit",264,87,"hotmail.com",,132,112,0,0,143,15,,15,,
2991775,0,169286,100,"H",10486,514,150,"mastercard",219,"credit",225,87,"gmail.com",,1,1,0,0,0,0,,,,
2991782,0,169329,173,"W",17188,321,150,"visa",226,"debit",299,87,"gmail.com",,3,3,0,0,0,0,,,393,393
2991789,0,169436,2394.95,"W",10616,583,150,"visa",226,"credit",325,87,"gmail.com",,1,2,0,0,1,0,,0,,
2991843,0,170052,335,"W",15066,170,150,"mastercard",102,"credit",204,87,"hotmail.com",,1,1,0,0,0,0,,,,
2991852,0,170142,59,"W",7919,194,150,"mastercard",166,"debit",181,87,"gmail.com",,2,2,0,0,0,0,0,0,31,151
2991891,0,170640,59,"W",2157,111,150,"visa",226,"debit",272,87,"yahoo.com",,3,4,0,0,0,216,216,3,316,316
2991892,0,170641,140,"W",10613,250,150,"visa",226,"debit",441,87,"gmail.com",,1,1,0,0,0,1,1,0,,
2991906,0,170800,300,"W",4921,475,150,"visa",226,"debit",184,87,"gmail.com",,3,2,0,0,0,43,33,20,8,43
2991913,0,170863,57.95,"W",6276,280,150,"mastercard",117,"debit",191,87,,,7,5,0,0,1,297,297,0,,456
2991920,0,170929,50,"H",4087,555,150,"visa",226,"credit",181,87,"gmail.com",,1,1,0,0,0,0,,,,
2991958,0,171314,77,"W",2285,555,150,"visa",226,"debit",191,87,,,2,2,0,0,1,28,28,3,,179
2991960,0,171339,112.99,"W",3682,264,150,"visa",226,"credit",272,87,"gmail.com",,1,1,0,0,0,381,381,0,0,381
2991962,0,171352,58.95,"W",16160,555,150,"visa",226,"debit",310,87,"yahoo.com",,1,1,0,0,1,0,,,0,0
2991969,0,171401,100,"W",7919,194,150,"mastercard",166,"debit",472,87,"gmail.com",,1,1,0,0,0,28,,28,,
2991972,0,171418,100,"R",1219,381,150,"mastercard",117,"debit",191,87,"anonymous.com","anonymous.com",1,1,0,1,0,0,,,,
2991989,0,171549,200,"W",18132,567,150,"mastercard",117,"debit",204,87,,,8,8,0,0,2,0,,0,,
2992002,0,171664,504.67,"W",9515,492,150,"visa",226,"debit",343,87,"aol.com",,1,1,0,0,1,0,,,,
2992010,0,171736,670.98,"W",16070,111,150,"visa",166,"debit",205,87,"gmail.com",,1,1,0,0,1,0,,,,
2992025,0,171916,26.95,"W",11157,215,150,"visa",226,"debit",433,87,,,1,1,0,0,1,81,81,29,,81
2992031,0,171944,20,"W",16709,275,150,"mastercard",224,"debit",264,87,"yahoo.com",,13,7,0,0,2,14,14,0,,
2992037,0,172030,25.195,"C",4461,375,185,"mastercard",224,"debit",,,"hotmail.com","hotmail.com",1,1,0,1,0,0,,,,
2992054,0,172180,54.5,"W",11839,490,150,"visa",226,"debit",269,87,"gmail.com",,1,1,0,0,0,0,,,0,0
2992081,1,172472,200,"W",9500,321,150,"visa",226,"debit",330,87,"yahoo.com",,2,1,0,0,0,0,0,1,,
2992092,0,172584,300,"W",9323,111,150,"visa",226,"debit",191,87,"charter.net",,2,1,0,0,0,51,51,0,422,422
2992113,0,172742,40,"H",5869,399,150,"american express",146,"credit",272,87,"gmail.com",,1,1,0,0,0,0,,,,
2992146,0,173200,365.5,"W",7664,490,150,"visa",226,"debit",264,87,,,1,1,0,0,1,0,,,,
2992176,0,173474,75,"W",12839,321,150,"visa",226,"debit",264,87,"gmail.com",,2,2,0,0,0,2,2,0,,
2992182,0,173587,40,"W",11157,215,150,"visa",226,"debit",433,87,"ymail.com",,1,1,0,0,0,1,1,0,,
2992220,0,173952,20,"W",7999,140,150,"visa",226,"debit",204,87,"outlook.com",,2,3,0,0,0,134,134,14,70,133
2992227,0,174011,100,"W",18132,567,150,"mastercard",117,"debit",204,87,"aol.com",,1,3,0,0,0,76,76,0,,75
2992250,0,174310,17.945,"C",15885,545,185,"visa",138,"debit",,,"hotmail.com","hotmail.com",1,2,0,1,0,13,13,12,12,12
2992295,0,174783,30.95,"W",13982,218,150,"mastercard",117,"debit",512,87,,,110,87,0,0,210,0,,,,443
2992313,0,174980,68.95,"W",10972,111,150,"mastercard",224,"debit",110,87,,,3,5,0,0,1,75,75,21,,75
2992317,0,175015,171,"W",16132,111,150,"visa",226,"debit",299,87,"gmail.com",,3,1,0,0,0,85,85,0,,
2992321,0,175116,160.5,"W",11815,206,150,"mastercard",126,"debit",315,87,"yahoo.com",,6,3,0,0,1,41,41,16,40,
2992329,0,175186,40,"W",7919,194,150,"mastercard",166,"debit",126,87,"gmail.com",,4,3,0,0,1,30,30,29,,
2992334,0,175263,59,"W",3546,390,150,"mastercard",224,"debit",181,87,,,2,1,0,0,0,1,1,0,,355
2992382,0,175764,50,"S",16075,514,150,"mastercard",102,"credit",441,87,,,1,1,1,0,0,0,,,,
2992401,0,175862,29.5,"W",13481,199,150,"mastercard",224,"debit",231,87,,,12,13,0,0,0,203,203,16,,467
2992414,0,176055,50,"H",11207,361,150,"visa",226,"debit",330,87,"gmail.com",,1,1,0,0,0,0,,,,
2992446,0,176415,26.645,"C",11201,103,185,"visa",226,"debit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,,
2992456,0,176581,20,"W",1450,215,150,"visa",166,"debit",433,87,"gmail.com",,1,1,0,0,1,199,199,14,96,198
2992457,0,176587,51.961,"C",15885,545,185,"visa",138,"debit",,,"hotmail.com","hotmail.com",1,1,0,1,0,0,,,,
2992467,0,176700,385.67,"W",15813,251,150,"visa",226,"debit",441,87,"gmail.com",,2,2,0,0,1,141,138,28,363,363
2992538,0,177789,20,"H",3334,583,150,"visa",226,"credit",325,87,"yahoo.com",,1,1,0,0,0,0,,,,
2992570,0,178261,171,"W",7919,194,150,"mastercard",166,"debit",337,87,,,4,6,0,0,0,30,,0,,
2992590,0,178510,56.5,"W",8406,264,150,"visa",226,"debit",512,87,"gmail.com",,1,1,0,0,0,0,,,,
2992594,0,178571,21.691,"C",16136,204,185,"visa",138,"debit",,,"hotmail.com","hotmail.com",2,2,0,1,0,0,,,,
2992606,0,178744,907.95,"W",13249,111,150,"visa",226,"debit",264,87,"gmail.com",,1,1,0,0,1,64,64,63,,
2992614,0,178854,30,"W",10267,555,150,"visa",166,"debit",264,87,"gmail.com",,1,1,0,0,1,20,20,6,20,20
2992655,0,179563,77.95,"W",7220,472,150,"visa",166,"debit",225,87,"gmail.com",,5,4,0,0,1,0,,,,
2992665,0,179692,34,"W",6207,355,150,"visa",166,"debit",143,87,"gmail.com",,1,1,0,0,0,390,390,369,,
2992671,0,179792,50,"H",12666,555,150,"visa",226,"debit",225,87,"gmail.com",,1,1,0,0,0,0,,,,
2992674,0,179814,58.95,"W",12035,360,150,"mastercard",224,"debit",485,87,"outlook.com",,3,2,0,0,4,130,130,79,,
2992694,1,180328,30.814,"C",5812,408,185,"mastercard",224,"debit",,,"gmail.com","gmail.com",4,7,0,4,0,82,,58,,
2992702,0,180499,335,"W",16320,555,150,"visa",166,"debit",433,87,"yahoo.com",,9,7,0,0,5,0,,,351,351
2992734,0,181311,15,"W",12695,490,150,"visa",226,"debit",325,87,"live.com",,1,1,0,0,0,0,,,,
2992769,0,181846,117,"W",7919,194,150,"mastercard",166,"debit",269,87,"gmail.com",,1,1,0,0,0,0,,,,
2992782,0,182215,434.03,"W",7585,553,150,"visa",226,"credit",299,87,"gmail.com",,148,122,0,0,111,0,,,,
2992786,0,182274,300,"R",14290,512,150,"visa",226,"debit",158,87,"gmail.com","anonymous.com",1,1,0,1,0,0,,,,
2992803,0,182620,44,"W",7919,194,150,"mastercard",166,"debit",177,87,"yahoo.com",,2,2,0,0,0,0,,,,
2992809,0,182755,39,"W",12544,321,150,"visa",226,"debit",184,87,,,1,1,0,0,0,0,,,,
2992823,0,183008,100,"H",6019,583,150,"visa",226,"credit",204,87,"anonymous.com","anonymous.com",1,1,0,1,0,0,,,,
2992835,0,183212,39,"W",11280,481,150,"visa",226,"credit",472,87,"gmail.com",,1,1,0,0,0,0,,,,0
2992843,0,183373,27.36,"W",14963,555,150,"visa",226,"debit",110,87,"aol.com",,4,4,0,0,1,27,26,7,26,26
2992868,0,184189,49,"W",8868,205,150,"visa",166,"debit",126,87,"gmail.com",,1,1,0,0,0,0,,,,
2992879,0,184403,107.95,"W",15484,418,150,"visa",226,"debit",264,87,"gmail.com",,6,7,0,0,1,0,0,0,,
2992892,0,184681,40,"W",8452,524,150,"visa",226,"debit",110,87,,,1,1,0,0,0,99,99,25,,99
2992929,0,185628,117,"W",12932,361,150,"visa",226,"debit",325,87,"yahoo.com",,1,1,0,0,0,0,,,,
2992963,0,186754,159.95,"W",7704,543,150,"mastercard",224,"debit",315,87,,,120,101,0,0,224,403,403,0,,483
2992971,0,187024,107.95,"W",7704,543,150,"mastercard",224,"debit",315,87,,,120,101,0,0,224,403,403,0,,483
2992998,0,187943,40,"W",6933,477,150,"mastercard",117,"debit",204,87,"anonymous.com",,5,3,0,0,1,61,61,5,8,60
2993001,1,188090,10.634,"C",16062,500,185,"mastercard",137,"credit",,,"gmail.com","gmail.com",25,51,0,3,0,0,,,,
2993016,0,188687,311.95,"W",15484,418,150,"visa",226,"debit",264,87,"gmail.com",,21,14,0,0,23,138,138,11,,
2993023,0,188938,50,"W",2803,100,150,"visa",226,"debit",272,87,"yahoo.com",,13,11,0,0,6,466,466,53,465,465
2993027,0,189017,5,"S",10616,583,150,"visa",226,"credit",299,87,,"gmail.com",5,7,0,1,0,353,353,1,,567
2993036,0,189471,141,"W",10708,555,150,"mastercard",117,"debit",264,87,,,1,1,0,0,0,111,111,7,,
2993103,0,191939,35.648,"C",15885,545,185,"visa",138,"debit",,,"hotmail.com","hotmail.com",1,1,0,1,0,0,,,,
2993104,0,191993,50,"W",2059,555,150,"visa",226,"debit",387,87,"yahoo.com",,2,2,0,0,1,144,144,11,144,144
2993109,0,192617,44.65,"C",2256,545,185,"visa",226,"credit",,,"hotmail.com","hotmail.com",1,1,0,1,0,0,,,,
2993115,0,192788,108.95,"W",15497,490,150,"visa",226,"debit",220,87,"gmail.com",,1,1,0,0,1,351,351,34,34,351
2993122,0,193196,9.667,"C",3154,408,185,"mastercard",224,"debit",,,"hotmail.com","hotmail.com",1,6,0,1,0,55,55,0,,
2993141,0,193963,46.95,"W",10023,111,150,"visa",226,"debit",325,87,"gmail.com",,4,4,0,0,2,0,,,226,226
2993162,0,195361,10.99,"W",15497,490,150,"visa",226,"debit",299,87,"gmail.com",,1,1,0,0,0,335,335,12,335,335
2993175,0,196484,40,"H",12839,321,150,"visa",226,"debit",264,87,"gmail.com","gmail.com",1,1,0,1,0,0,,,,
2993240,0,206878,200,"W",2772,512,150,"visa",226,"debit",143,87,"anonymous.com",,3,2,0,0,1,269,269,24,481,481
2993242,0,207537,20,"H",2261,111,150,"visa",226,"debit",143,87,"yahoo.com","yahoo.com",1,2,0,1,0,15,15,,,
2993259,0,211645,47.95,"W",7556,434,150,"visa",226,"debit",204,87,,,6,7,0,0,4,432,432,5,,432
2993272,0,214646,75,"H",13812,555,150,"visa",226,"credit",448,87,"gmail.com",,1,1,0,0,0,0,,,,
2993278,0,215643,4.109,"C",2610,555,203,"mastercard",224,"credit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,,
2993324,0,219648,57.95,"W",7919,194,150,"mastercard",166,"debit",325,87,"gmail.com",,2,2,0,0,1,262,262,27,243,262
2993345,0,220767,50,"H",12501,490,150,"visa",226,"debit",181,87,"comcast.net",,1,1,0,0,0,0,,,,
2993376,0,222021,25,"H",15063,514,150,"visa",226,"credit",325,87,"verizon.net",,1,1,0,0,0,0,,,,
2993400,0,222947,35.95,"W",12577,268,150,"visa",166,"debit",433,87,"gmail.com",,4,3,0,0,2,392,392,15,392,392
2993405,0,223066,774,"W",7919,194,150,"mastercard",166,"debit",191,87,"yahoo.com",,1,1,0,0,1,59,59,1,56,
2993500,0,225423,54.5,"W",6816,464,150,"visa",226,"debit",315,87,"gmail.com",,1,1,0,0,0,0,,,,
2993501,0,225434,134,"W",15066,170,150,"mastercard",102,"credit",170,87,"gmail.com",,3,1,0,0,0,0,,,16,439
2993552,0,226334,107.95,"W",11207,361,150,"visa",226,"debit",325,87,"gmail.com",,115,104,0,0,143,107,107,13,13,330
2993558,0,226400,92.99,"W",8320,476,150,"visa",166,"debit",181,87,"yahoo.com",,2,1,0,0,0,0,,,0,360
2993584,0,226973,452.28,"W",12866,303,150,"visa",226,"debit",330,87,,,1,1,0,0,1,0,,,,
2993605,0,227299,25.95,"W",7689,555,150,"visa",226,"debit",143,87,"att.net",,114,119,0,0,156,95,95,13,95,95
2993652,0,227958,117,"W",12866,303,150,"visa",226,"debit",330,87,"outlook.com",,1,1,0,0,0,0,,,,
2993677,0,228448,171,"W",1804,161,150,"mastercard",117,"debit",123,87,"gmail.com",,2,2,0,0,0,1,1,0,,
2993681,0,228553,261.95,"W",2616,327,150,"discover",102,"credit",264,87,,,1,1,0,0,1,284,284,21,,
2993728,0,229495,107.95,"W",1359,314,150,"mastercard",224,"debit",299,87,"gmail.com",,3,2,0,0,4,0,,,,
2993757,0,230115,171,"W",11207,361,150,"visa",226,"debit",204,87,"gmail.com",,4,1,0,0,0,54,54,14,142,484
2993818,0,231058,100,"R",11106,100,150,"visa",226,"credit",337,87,"gmail.com","comcast.net",1,1,0,1,0,0,,,,
2993852,0,231561,146,"W",5033,269,150,"mastercard",224,"debit",436,87,,,8,2,0,0,0,2,0,0,,20
2993853,0,231567,450,"H",2616,327,150,"discover",102,"credit",231,87,"comcast.net","gmail.com",1,1,0,1,0,0,,,0,0
2993883,0,231893,50,"H",5033,269,150,"mastercard",224,"debit",315,87,"yahoo.com",,1,1,0,0,0,0,,,,
2993905,0,232234,34,"W",8187,,150,"visa",166,"debit",327,87,"anonymous.com",,1,1,0,0,0,0,,,,
2993910,0,232326,30,"W",15111,310,150,"mastercard",224,"debit",272,87,"windstream.net",,3,2,0,0,0,37,37,1,,437
2993921,0,232455,30.95,"W",4090,490,150,"visa",226,"debit",310,87,"anonymous.com",,2,1,0,0,1,97,97,1,,
2993949,1,232796,117,"W",12592,321,150,"visa",226,"credit",204,87,"hotmail.com",,1,4,0,0,0,76,8,0,,
2993957,0,232964,107.95,"W",14025,479,150,"visa",226,"debit",143,87,"yahoo.com",,95,76,0,0,100,485,485,1,485,485
2993971,0,233161,500,"W",17435,555,150,"visa",226,"debit",123,87,,,4,1,0,0,0,73,29,14,,152
2993998,0,233527,54.5,"W",12695,490,150,"visa",226,"debit",325,87,"yahoo.com",,1,1,0,0,0,0,,,,
2994015,0,233774,150,"W",18054,512,150,"mastercard",219,"credit",204,87,"att.net",,7,12,0,0,2,217,217,14,217,217
2994031,0,234051,47.95,"W",9485,111,150,"visa",226,"debit",315,87,"gmail.com",,1,1,0,0,2,278,278,14,,
2994049,0,234285,25.95,"W",6053,122,150,"mastercard",195,"debit",436,87,"yahoo.com",,12,8,0,0,5,0,,,,414
2994054,0,234387,57.95,"W",17217,111,150,"visa",226,"debit",184,87,"gmail.com",,2,2,0,0,1,0,,,0,0
2994055,0,234399,373.5,"W",10057,225,150,"mastercard",224,"debit",123,87,,,1,1,0,0,1,0,,,,
2994079,0,234738,59,"W",8751,505,150,"visa",226,"debit",330,87,"anonymous.com",,1,1,0,0,0,0,,,,
2994122,0,235247,117,"W",11157,215,150,"visa",226,"debit",204,87,,,1,1,0,0,0,5,5,0,,
2994138,0,235402,74.437,"C",3154,408,185,"mastercard",224,"debit",,,"gmail.com","gmail.com",1,3,0,1,0,0,0,0,,
2994165,0,235816,100,"W",10057,225,150,"mastercard",224,"debit",181,87,,,2,2,0,0,0,213,177,95,,463
2994194,0,236237,117,"W",15961,555,150,"visa",226,"debit",272,87,,,3,1,0,0,0,14,,14,,482
2994209,0,236462,50,"W",4806,490,150,"visa",226,"debit",315,87,,,1,1,0,0,1,390,390,15,,390
2994227,0,236630,117,"W",16993,555,150,"visa",226,"debit",203,87,"gmail.com",,1,1,0,0,0,0,,,,
2994295,0,237265,88.878,"C",9026,545,185,"visa",137,"credit",,,"hotmail.com","hotmail.com",2,3,0,1,0,0,,,229,
2994303,0,237394,100,"H",12501,490,150,"visa",226,"debit",204,87,"gmail.com",,1,1,0,0,0,0,,,,
2994319,0,237640,171,"W",16075,514,150,"mastercard",102,"credit",299,87,"anonymous.com",,6,1,0,0,0,150,,150,78,246
2994330,0,237729,280,"W",7585,553,150,"visa",226,"credit",225,87,"msn.com",,1,1,0,0,0,0,,,,
2994337,0,237795,59,"W",1974,111,150,"visa",226,"debit",184,87,"aol.com",,2,2,0,0,0,472,472,17,460,472
2994366,0,238076,50,"S",17458,507,150,"visa",226,"debit",330,87,,"scranton.edu",1,1,0,1,0,0,,,,0
2994383,0,238383,39,"W",11207,361,150,"visa",226,"debit",325,87,"yahoo.com",,3,4,0,0,0,245,245,7,459,245
2994403,0,238680,14.682,"C",5583,103,185,"visa",226,"credit",,,"hotmail.com","hotmail.com",1,1,0,1,0,0,,,,
2994414,0,238855,226,"W",5133,555,150,"visa",226,"debit",325,87,"gmail.com",,1,1,0,0,0,0,,,,
2994436,0,239232,17.401,"C",10568,204,185,"visa",226,"credit",,,"hotmail.com","hotmail.com",1,2,0,2,0,273,273,273,,
2994450,0,239446,150,"H",3278,453,150,"visa",226,"debit",512,87,"gmail.com","gmail.com",1,1,0,1,0,0,,,,
2994506,0,240229,226,"W",18132,567,150,"mastercard",117,"debit",204,87,"gmail.com",,1,1,0,0,0,0,,,0,0
2994511,0,240317,125,"H",10486,514,150,"mastercard",219,"credit",441,87,"gmail.com",,1,1,0,0,0,0,0,,,
2994535,0,240594,107.95,"W",2960,555,150,"visa",226,"debit",299,87,,,3,4,0,0,1,296,296,53,,365
2994559,0,241073,17.159,"C",15885,545,185,"visa",138,"debit",,,"hotmail.com","hotmail.com",1,1,0,1,0,0,,,,
2994566,0,241104,77,"W",12694,422,150,"visa",226,"debit",387,87,"gmail.com",,2,1,0,0,0,26,26,0,75,269
2994567,0,241133,54,"W",9500,321,150,"visa",226,"debit",204,87,"windstream.net",,1,3,0,0,0,121,121,29,121,121
2994583,0,241378,59,"W",12501,490,150,"visa",226,"debit",325,87,"yahoo.com",,1,1,0,0,0,9,9,9,9,9
2994590,0,241527,35.95,"W",2581,445,150,"mastercard",166,"debit",325,87,"gmail.com",,39,31,0,0,22,0,,,,
2994618,0,241839,117,"W",15063,514,150,"visa",226,"credit",204,87,"icloud.com",,1,1,0,0,0,4,4,0,4,4
2994680,0,242823,56.5,"W",5700,122,150,"mastercard",126,"debit",181,87,"gmail.com",,1,1,0,0,0,0,,,,
2994696,0,242991,35.95,"W",3029,,150,"visa",,"credit",264,87,"gmail.com",,3,2,0,0,2,361,,361,485,485
2994704,0,243070,171,"W",3484,372,150,"mastercard",117,"debit",264,87,"anonymous.com",,1,1,0,0,0,0,,,0,0
2994742,0,243504,10,"W",7442,353,150,"mastercard",117,"debit",126,87,"yahoo.com",,2,2,0,0,1,94,94,5,94,94
2994753,0,243592,20,"H",12839,321,150,"visa",226,"debit",126,87,"aol.com",,1,1,0,0,0,0,,,,
2994787,0,243980,112,"W",17466,225,150,"mastercard",117,"debit",264,87,"gmail.com",,1,1,0,0,0,14,14,2,,
2994808,0,244232,250,"R",6019,583,150,"visa",226,"credit",123,87,"gmail.com","gmail.com",2,2,0,1,0,0,,,,
2994827,0,244535,23.443,"C",13832,375,185,"mastercard",224,"debit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,,
2994849,0,244783,108.51,"W",13534,105,150,"visa",226,"debit",110,87,"yahoo.com",,102,92,0,0,140,482,482,7,386,108
2994857,0,244863,47.95,"W",18018,452,150,"mastercard",117,"debit",264,87,,,4,3,0,0,1,0,,,,
2994858,0,244868,97,"W",12695,490,150,"visa",226,"debit",325,87,"aol.com",,1,1,0,0,0,0,,,0,0
2994929,0,245819,500,"W",14829,583,150,"mastercard",224,"credit",325,87,"gmail.com",,2,1,0,0,0,0,,,,
2994950,0,245993,50,"W",9500,321,150,"visa",226,"debit",337,87,"gmail.com",,3,3,0,0,0,207,207,2,107,207
2994951,0,246014,200,"W",2423,225,150,"mastercard",224,"debit",472,87,"aol.com",,3,3,0,0,3,417,417,13,417,417
2994973,0,246311,300,"W",8727,404,150,"mastercard",102,"credit",184,87,"yahoo.com",,1,1,0,0,0,0,0,0,0,0
2994993,0,246528,60,"W",14181,555,150,"mastercard",224,"debit",226,87,,,10,7,0,0,3,173,173,5,,
2995002,0,246646,117,"W",1893,514,150,"mastercard",224,"credit",512,87,"comcast.net",,1,1,0,0,0,0,,,,
2995008,0,246700,59,"W",5033,269,150,"mastercard",224,"debit",436,87,,,8,2,0,0,0,2,0,0,,20
2995013,0,246750,47.95,"W",17188,321,150,"visa",226,"debit",299,87,"yahoo.com",,1,1,0,0,1,0,,,,
2995037,0,247082,103.97,"W",12839,321,150,"visa",226,"debit",264,87,,,1,1,0,0,1,0,,,,
2995041,0,247118,100,"H",16659,170,150,"visa",226,"credit",315,87,"hotmail.com",,1,1,0,0,0,0,,,,
2995054,0,247274,57.95,"W",8320,476,150,"visa",166,"debit",272,87,"yahoo.com",,9,7,0,0,4,78,78,13,295,295
2995091,0,247752,100,"W",12839,321,150,"visa",226,"debit",264,87,"gmail.com",,2,3,0,0,1,116,116,3,0,116
2995092,0,247760,150,"H",2249,343,150,"visa",195,"credit",299,87,"gmail.com",,1,1,0,0,0,0,,,0,0
2995107,0,247985,87,"W",9500,321,150,"visa",226,"debit",433,87,"gmail.com",,2,2,0,0,0,0,,,,0
2995119,0,248121,107.95,"W",18132,567,150,"mastercard",117,"debit",203,87,,,32,19,0,0,13,0,,,,
2995136,0,248389,25,"W",10112,360,150,"visa",166,"debit",272,87,"yahoo.com",,2,4,0,0,0,73,73,6,,
2995141,1,248497,100,"H",12544,321,150,"visa",226,"debit",337,87,"gmail.com","gmail.com",1,1,0,1,0,0,,,,
2995164,0,248831,28.95,"W",8320,476,150,"visa",166,"debit",325,87,"gmail.com",,4,4,0,0,1,0,,,0,0
2995183,0,249086,15,"W",2255,359,150,"visa",226,"debit",272,87,"gmail.com",,2,2,0,0,0,180,180,,281,309
2995195,0,249246,57,"W",8394,490,150,"visa",226,"debit",325,87,"aol.com",,1,1,0,0,0,0,,,0,0
2995204,0,249387,265,"W",6019,583,150,"visa",226,"credit",325,87,"gmail.com",,6,6,0,0,1,404,404,11,,
2995226,0,249796,40,"S",12581,453,150,"visa",226,"debit",476,87,,"gmail.com",1,1,1,1,0,0,,,,
2995234,0,249980,40,"W",16985,475,150,"visa",195,"debit",184,87,"hotmail.com",,2,1,0,0,0,16,16,4,,
2995320,0,251402,40,"W",16188,178,150,"mastercard",224,"debit",325,87,,,3,2,0,0,0,56,56,2,,299
2995321,0,251402,206,"W",12577,268,150,"visa",166,"debit",123,87,,,8,5,0,0,1,257,257,33,,258
2995333,0,251561,226,"W",13936,420,150,"mastercard",224,"debit",433,87,"hotmail.com",,1,1,0,0,0,0,,,,
2995378,0,252230,20.95,"W",6156,225,150,"visa",166,"debit",204,87,"yahoo.com",,4,4,0,0,1,0,,,,20
2995409,0,252655,57.95,"W",2538,476,150,"visa",166,"debit",181,87,"yahoo.com",,1,1,0,0,1,96,96,6,96,96
2995417,0,252755,50,"H",17480,181,150,"visa",226,"credit",299,87,"yahoo.com",,1,1,0,0,0,0,,,,
2995447,0,253209,100,"W",8394,490,150,"visa",226,"debit",325,87,"optonline.net",,1,1,0,0,0,454,454,4,455,455
2995449,0,253264,100,"W",6081,383,150,"visa",226,"debit",143,87,,,3,3,0,0,3,173,173,29,,
2995465,0,253500,226,"W",7919,194,150,"mastercard",166,"debit",181,87,"gmail.com",,2,3,0,0,0,27,23,0,,
2995468,0,253529,21.268,"C",15810,555,146,"mastercard",166,"debit",,,"gmx.de","gmx.de",1,1,0,1,0,0,,,0,0
2995476,0,253582,194.95,"W",10112,360,150,"visa",166,"debit",299,87,"gmail.com",,1,2,0,0,1,486,486,29,486,486
2995479,0,253617,50,"H",2263,174,150,"visa",226,"debit",330,87,"aol.com",,1,1,0,0,0,0,,,,
2995495,0,253901,50,"W",10741,555,150,"visa",226,"debit",264,87,,,4,4,0,0,1,248,248,11,,248
2995516,1,254132,30,"W",11233,321,150,"visa",195,"debit",325,87,"gmail.com",,1,1,0,0,0,381,381,0,,
2995556,0,254670,100,"H",1741,517,150,"mastercard",224,"debit",264,87,"twc.com","twc.com",1,1,0,1,0,0,,,,
2995558,0,254724,29,"W",12932,361,150,"visa",226,"debit",325,87,"gmail.com",,4,3,0,0,0,0,,,290,290
2995578,0,255028,200,"W",7919,194,150,"mastercard",166,"debit",472,87,"gmail.com",,2,2,0,0,0,56,1,1,,
2995597,0,255289,59,"W",11207,361,150,"visa",226,"debit",330,87,,,3,1,0,0,1,68,,21,,84
2995657,0,256029,68.95,"W",5294,555,150,"visa",226,"debit",205,87,,,10,5,0,0,1,30,30,30,,
